	"8W-719"	"16W-719"	"12W-719"	"9W-719"	"6W-719"	"5W-719"	"12B-719"	"9B-719"	"6B-719"	"5B-719"	"13W-719"	"11W-719"	"10W-719"	"8W-811"	"16W-811"	"13W-811"	"14W-811"	"11W-811"	"10W-811"	"9W-811"	"6W-811"	"5W-811"	"12B-811"	"14B-811"	"11B-811"	"9B-811"	"6B-811"	"5B-811"	"8W-819"	"16W-819"	"12W-819"	"13W-819"	"14W-819"	"11W-819"	"10W-819"	"9W-819"	"6W-819"	"5W-819"	"14B-819"	"11B-819"	"9B-819"	"6B-819"	"5B-819"	"8W-911"	"16W-911"	"12W-911"	"13W-911"	"14W-911"	"11W-911"	"10W-911"	"9W-911"	"6W-911"	"5W-911"	"12B-911"	"14B-911"	"11B-911"	"9B-911"	"6B-911"	"5B-911"	"12W-816"	"12B-816"	"14W-816"	"14B-816"	"14B-719"	"11B-719"	"10B-719"	"12W-811"	"12B-819"	"14W-719"
"a36fa2f90c4ead032b76ecee6b65bb9d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0
"c8d362fe33a4ecbc9ac7de7c83705226"	0	0	0	229	60	0	0	0	0	0	0	32	0	0	0	0	0	368	0	0	22	165	0	0	0	0	49	137	0	0	0	0	0	1854	459	1105	0	0	0	0	331	0	0	0	0	0	0	0	156	0	44	44	0	0	0	1054	153	0	0	0	0	0	0	0	0	0	0	0	0
"119252d875980855186692db1d261a6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"03451725de1d9dd00811ad269d027ffb"	0	0	0	86	40	184	0	0	0	86	0	0	0	0	0	0	0	21	126	74	39	1526	0	0	0	0	0	1027	0	0	0	0	0	0	0	117	39	113	0	0	34	0	136	0	0	0	0	0	36	0	124	0	151	0	0	15	79	0	62	0	0	0	0	0	0	172	0	0	0
"d9913a7debad43ff980fef38049b750d"	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	28	0	0	0	0	0	0	72	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	29	0	0	21	0	0	0	0	0	0	0	0	28	49	0	0	0
"0ad683b1df7b6708e04a953b116c4d1d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"717059bcee5d31ce391cc1b263a17d14"	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17e02a4093f150bfb50af3428e805531"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c8a6b5bd5ce1d256b961d4a02ca6fccb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	4579	0	0	0	0	0	0	0	0	0	0	0	0
"fb548197b1f2e6fc4b0daf6cff38f024"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	1738	0	0	0	0	309	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0c87faf283f24879ec5931bd0aac9432"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	327	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b05fc70a83fee01c0ca7064bb0d33a8b"	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2e0ff69a8f9b7b3d233f9c9eb0814957"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3e71f87dd1a24a63d7787e85ed7c39cf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	46	1098	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	121	46	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"60873a09e72f4fcb61671c7b1c06766e"	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	26	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	136	0	0	0	0	98	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0
"e77dc19f61f678ff1de369bf676d2aee"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0
"02b6665da51428fa458ce3e0effb6c6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	223	0	0	0	0	0	78	0	297	39	0	0	0	2553	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	4195	0	0	0	0	0	0	0	0	0	0	0	0
"67242c60c219f951b2fbbdfdac4e39cc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	42	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2e909ae5629614818627cdd0241769aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7a613700015d1292a6e842ada0c228d6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0168de3b2d661ad907b1a394bc00b2ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	26	0	0	0	138	0	0	12	0	0	34	0	0	0	0	0	0	0	0	0	0
"1626fdb52bfe5d84ac2f38c5e83a239a"	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f1fbdd6d702e9be2e4e427886c7f1ef9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b6f9d15b26d35925c11f06a494d12e3c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6d8ca2e91171dcaa498fe94d581894b4"	0	0	0	53	20	0	0	43	13	0	0	38	0	0	0	0	0	223	39	0	0	0	0	0	0	82	72	0	0	0	0	0	550	336	0	97	392	0	0	0	365	0	0	0	0	0	0	0	86	0	0	0	0	0	0	753	303	3493	0	224	0	0	0	0	193	0	0	0	0
"096ed1ea327d017a7e0bdb34ac8710ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc7569eff4c0f476d3e1c01f7fb8570c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d8d92ae248726ff224baa8ec115b9a60"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bdb4d6749f3e69f6a0e0da627df4afc2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
"85417b138b3f406a541d6256e62408b6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0
"de8f62c1c4e9bd0369689bee37d5780e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0853eb138876903a9edb1106d18d45ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	274	97	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b9c99675731c4aa1f8066451fd10f51d"	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6098bd74afa62adff1a395be90e4ae18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
"59f0a5e02d4ee520ff0f2c3b8a53c85c"	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8897d138c65b298fb315ed6e119cef0f"	0	0	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	70	0	0	0	0	179	0	0	0	0	0	0	0	0	0	31	0	0	0	299	0	47	0	0	0	0	0	0	0	0	0	0
"edd7c67dc055ec81d923e7b34f0b366c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	284	0	0	0	0	0	0	0	0	0	1250	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0
"0aaf31ef9feb9501dbd04cca501dd87f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0
"a58607c7dc2901c2f31a6f5bb52364e6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"62a8885d2af4b705252be4d1e61dd358"	0	0	0	0	0	8	0	0	0	17	0	0	0	0	0	0	0	22	0	0	0	93	0	0	0	0	182	23	0	0	0	0	0	45	0	0	16	0	0	0	461	0	89	0	0	0	0	0	13	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
"89f40e773550591be10d096042acf676"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1702bbc5b917cd3bb077f75727b810e1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6ee202aa9abf7f4978aab0220c9790f9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0c426f453a378366feae38f65c1dbdae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a49e29cdbd0f8af4b78ef1df0c059290"	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bdcce4a508c623a1610526b73946c100"	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	207	0	0	0	415	0	57	0	0	0	0	0	0	0	232	0	185	0	0	144	0	20	0	0	0	0	0	0	13	0	0	54	0	0	40	169	0	0	0	0	0	0	0	0	0	0	0	0
"2a46f7a5dfa28fb4e2bb5cb7c1dbcfe5"	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	1244	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9b16021142e54ee70087a260ec925de8"	0	0	0	0	12	6	0	11	198	0	0	6	0	0	0	0	0	154	0	0	0	0	0	0	0	0	172	96	0	0	0	0	0	540	0	0	22	0	0	424	0	333	0	0	0	0	0	0	63	0	0	0	0	0	0	443	0	0	0	0	0	0	0	0	89	0	0	0	0
"e527537630f0807f586c5f8d80b56898"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"55b218906b61e4d114743a3f7f14d373"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0
"36e40dd8363e9edc7e99795c008fb1af"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96fa4c9ae9ae1afb34d6dac5abb45e96"	0	0	0	11	5	0	0	4	0	0	0	0	0	0	0	0	0	0	21	39	0	0	0	0	0	130	0	0	0	0	0	0	0	19	0	0	0	0	0	0	69	0	51	0	0	0	0	0	0	0	0	0	75	0	0	83	38	0	39	0	0	0	0	0	0	0	0	0	0
"78257f151e0fc0cb2ad0c563f66b262c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	70	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e1aa5a5fdea9a29768a264d686feb791"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ab9604593c39c9f7ffcd73878b50227e"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e1e0f83192984114b9cde1500a9a0646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	5403	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0
"968ffe81e0a56f5706551a189a75fbd9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e39c3a07df4f1d5232835ab558904101"	37	0	0	0	0	0	0	0	0	0	0	0	0	828	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aa7577205eec50625d466fdc5b19fa4c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1782867b20b90a01fb2caa7faee40086"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	34	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bbe7c8c9f6a88eff4c1a2598a0ed1ac7"	0	0	0	24	0	90	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	553	0	1498	0	0	0	0	0	0	0	126	0	69	0	0	585	0	337	99	0	0	0	0	34	0	0	0	291	0	0	725	770	0	223	0	0	0	0	0	0	0	0	0	0
"476cb9017aff4d1b2c8ec97b51c14c8b"	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"49e39a837f7dbd2d6613361750b660fc"	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	27	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	104	0	0	8	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0
"08d89c56ec42ffcd556c3551565c8b0c"	0	0	0	20	0	0	0	0	0	0	0	12	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	82	0	0	0
"0ac34b2b051c8b8c42c1b1b6caa41aca"	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"371a9b524f9f5b3af36f1f89e6634b4e"	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	283	0	181	47	0	0	0	0	0	0	115	0	0	0	0	0	0	0	669	0	282	0	0	0	0	329	0	0	0	0	0	0	0	32	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0
"ac92db78ee38ea6f689b2a267d7cb56d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"904b9dd210ea5fd0c5a645f7f2d5c9b9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8d85fee85ea457ffbb65c62f23887d0d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"38e8a11476603a2867dba77049553521"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	163	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	49	0	111	0	0	0	0	0	30	0	0	0	140	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0
"08a9a8ab3623f2952c33d0d87cb4ae15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1078d5e2cb89a32df938b82cf61dde8d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2839	0	7585	0	0	0	0	42	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	1517	785	1103	0	0	0	39	136	0	0	0	0	0	0	0	0	0	0	0	0
"3535d5218b3ca3649ef9e5d02d6c98bd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	21	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d1469529496f7e94497351135f17ac9b"	0	0	0	0	64	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e9b29cf9686c62ba73a1bd598d1f272b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"37376310da6607731e42ec0e48d4fb26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a3e6173c9be4cd69ba41e0828538dfd0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f6843b92423c9a2ea67de8372adea057"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22961	0	0	0	0	43	0	0	0	0	0	0	0	0	0	29861	0	329	0	0	704	0	0	0	0	0	0	0	0	0	29025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1823	0	0	0	0	0	0	0	0	0
"3a9aa01d94843808111dde36b469a56c"	0	0	0	0	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
"551875b7bfc18550bcef85bb03322afc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"89f5692f9739cc409957efcac3fdce51"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c6edf2703c6862a26efca13cd5bf75a5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d3410c8285973292fb81ef061491125f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
